   12     836        1367.2061         0.200 
    1     837        1367.2067         0.200 
    2     837        1367.2072         0.200 
    3     837        1367.2078         0.200 
    4     837        1367.2083         0.200 
    5     837        1367.2089         0.200 
    6     837        1367.2094         0.200 
    7     837        1367.2100         0.200 
    8     837        1367.2106         0.200 
    9     837        1367.2111         0.200 
   10     837        1367.2117         0.200 
   11     837        1367.2122         0.200 
   12     837        1367.2128         0.200 
    1     838        1367.2133         0.200 
    2     838        1367.2139         0.200 
    3     838        1367.2144         0.200 
    4     838        1367.2150         0.200 
    5     838        1367.2156         0.200 
    6     838        1367.2161         0.200 
    7     838        1367.2167         0.200 
    8     838        1367.2172         0.200 
    9     838        1367.2178         0.200 
   10     838        1367.2183         0.200 
   11     838        1367.2189         0.200 
   12     838        1367.2194         0.200 
    1     839        1367.2200         0.200 
    2     839        1367.2206         0.200 
    3     839        1367.2211         0.200 
    4     839        1367.2217         0.200 
    5     839        1367.2222         0.200 
    6     839        1367.2228         0.200 
    7     839        1367.2233         0.200 
    8     839        1367.2239         0.200 
    9     839        1367.2244         0.200 
   10     839        1367.2250         0.200 
   11     839        1367.2256         0.200 
   12     839        1367.2261         0.200 
    1     840        1367.2267         0.200 
    2     840        1367.2272         0.200 
    3     840        1367.2278         0.200 
    4     840        1367.2283         0.200 
    5     840        1367.2289         0.200 
    6     840        1367.2294         0.200 
    7     840        1367.2300         0.200 
    8     840        1367.2306         0.200 
    9     840        1367.2311         0.200 
   10     840        1367.2317         0.200 
   11     840        1367.2322         0.200 
   12     840        1367.2328         0.200 
    1     841        1367.2333         0.200 
    2     841        1367.2339         0.200 
    3     841        1367.2344         0.200 
    4     841        1367.2350         0.200 
    5     841        1367.2356         0.200 
    6     841        1367.2361         0.200 
    7     841        1367.2367         0.200 
    8     841        1367.2372         0.200 
    9     841        1367.2378         0.200 
   10     841        1367.2383         0.200 
   11     841        1367.2389         0.200 
   12     841        1367.2394         0.200 
    1     842        1367.2400         0.200 
    2     842        1367.2406         0.200 
    3     842        1367.2411         0.200 
    4     842        1367.2417         0.200 
    5     842        1367.2422         0.200 
    6     842        1367.2428         0.200 
    7     842        1367.2433         0.200 
    8     842        1367.2439         0.200 
    9     842        1367.2444         0.200 
   10     842        1367.2450         0.200 
   11     842        1367.2456         0.200 
   12     842        1367.2461         0.200 
    1     843        1367.2467         0.200 
    2     843        1367.2472         0.200 
    3     843        1367.2478         0.200 
    4     843        1367.2483         0.200 
    5     843        1367.2489         0.200 
    6     843        1367.2494         0.200 
    7     843        1367.2500         0.200 
    8     843        1367.2506         0.200 
    9     843        1367.2511         0.200 
   10     843        1367.2517         0.200 
   11     843        1367.2522         0.200 
   12     843        1367.2528         0.200 
    1     844        1367.2533         0.200 
    2     844        1367.2539         0.200 
    3     844        1367.2544         0.200 
    4     844        1367.2550         0.200 
    5     844        1367.2556         0.200 
    6     844        1367.2561         0.200 
    7     844        1367.2567         0.200 
    8     844        1367.2572         0.200 
    9     844        1367.2578         0.200 
   10     844        1367.2583         0.200 
   11     844        1367.2589         0.200 
   12     844        1367.2594         0.200 
    1     845        1367.2600         0.200 
    2     845        1367.2606         0.200 
    3     845        1367.2611         0.200 
    4     845        1367.2617         0.200 
    5     845        1367.2622         0.200 
    6     845        1367.2628         0.200 
    7     845        1367.2633         0.200 
    8     845        1367.2639         0.200 
    9     845        1367.2644         0.200 
   10     845        1367.2650         0.200 
   11     845        1367.2656         0.200 
   12     845        1367.2661         0.200 
    1     846        1367.2667         0.200 
    2     846        1367.2672         0.200 
    3     846        1367.2678         0.200 
    4     846        1367.2683         0.200 
    5     846        1367.2689         0.200 
    6     846        1367.2694         0.200 
    7     846        1367.2700         0.200 
    8     846        1367.2706         0.200 
    9     846        1367.2711         0.200 
   10     846        1367.2717         0.200 
   11     846        1367.2722         0.200 
   12     846        1367.2728         0.200 
    1     847        1367.2733         0.200 
    2     847        1367.2739         0.200 
    3     847        1367.2744         0.200 
    4     847        1367.2750         0.200 
    5     847        1367.2756         0.200 
    6     847        1367.2761         0.200 
    7     847        1367.2767         0.200 
    8     847        1367.2772         0.200 
    9     847        1367.2778         0.200 
   10     847        1367.2783         0.200 
   11     847        1367.2789         0.200 
   12     847        1367.2794         0.200 
    1     848        1367.2800         0.200 
