"","X.1","X","Lat","Lon","Year","Week","W","Temp","Location","Cpool"
"11235",12878,12878,65.6218225541229,21.9554795979508,2085,52,0.952416025641026,-5.58177142857143,"Luleå",1.50197898098545
"11236",12879,12879,65.6218225541229,21.9554795979508,2085,53,0.952505769230769,-10.5623,"Luleå",1.43761390358952
"11237",3711,3711,55.4935968873241,12.9403251232,2085,1,0.944181547619048,1.03088571428571,"Malmö",1.00912735316566
"11238",3712,3712,55.4935968873241,12.9403251232,2085,2,0.909090178571429,2.1796,"Malmö",1.03682271485194
"11239",3713,3713,55.4935968873241,12.9403251232,2085,3,0.878115029761905,-1.1457,"Malmö",1.0011331903838
"11240",3714,3714,55.4935968873241,12.9403251232,2085,4,0.886419345238095,0.204571428571429,"Malmö",0.938878477564415
"11241",3715,3715,55.4935968873241,12.9403251232,2085,5,0.939385416666667,2.56264285714286,"Malmö",0.871603339675731
"11242",3716,3716,55.4935968873241,12.9403251232,2085,6,0.960694196428571,1.3075,"Malmö",0.81916229114962
"11243",3717,3717,55.4935968873241,12.9403251232,2085,7,0.968266369047619,4.05362857142857,"Malmö",0.789340078030504
"11244",3718,3718,55.4935968873241,12.9403251232,2085,8,0.960466071428571,4.80055714285714,"Malmö",0.783654255580871
"11245",3719,3719,55.4935968873241,12.9403251232,2085,9,0.962128125,4.32624285714286,"Malmö",0.781323617709511
"11246",3720,3720,55.4935968873241,12.9403251232,2085,10,0.906293601190476,4.28854285714286,"Malmö",0.801901536855293
"11247",3721,3721,55.4935968873241,12.9403251232,2085,11,0.844873214285714,4.59467142857143,"Malmö",0.81242718718048
"11248",3722,3722,55.4935968873241,12.9403251232,2085,12,0.82367306547619,2.51985714285714,"Malmö",0.78048901062128
"11249",3723,3723,55.4935968873241,12.9403251232,2085,13,0.92191443452381,7.84304285714286,"Malmö",0.760738681655253
"11250",3724,3724,55.4935968873241,12.9403251232,2085,14,0.899850595238095,7.17188571428571,"Malmö",0.818166257282037
"11251",3725,3725,55.4935968873241,12.9403251232,2085,15,0.83998869047619,9.60332857142857,"Malmö",0.986988022470601
"11252",3726,3726,55.4935968873241,12.9403251232,2085,16,0.838868601190476,7.53661428571429,"Malmö",1.2333000950698
"11253",3727,3727,55.4935968873241,12.9403251232,2085,17,0.746435863095238,11.1143142857143,"Malmö",1.48075478281244
"11254",3728,3728,55.4935968873241,12.9403251232,2085,18,0.673416666666667,8.74341428571429,"Malmö",1.70762734499586
"11255",3729,3729,55.4935968873241,12.9403251232,2085,19,0.659866220238095,12.9679857142857,"Malmö",1.82736381590484
"11256",3730,3730,55.4935968873241,12.9403251232,2085,20,0.641274255952381,15.142,"Malmö",1.91354028837596
"11257",3731,3731,55.4935968873241,12.9403251232,2085,21,0.560637648809524,14.8614571428571,"Malmö",2.1427163179158
"11258",3732,3732,55.4935968873241,12.9403251232,2085,22,0.575958035714286,12.3019428571429,"Malmö",2.25544993956989
"11259",3733,3733,55.4935968873241,12.9403251232,2085,23,0.681430803571429,18.0860714285714,"Malmö",2.44543943211922
"11260",3734,3734,55.4935968873241,12.9403251232,2085,24,0.646343303571429,19.5862428571429,"Malmö",2.65727479563707
"11261",3735,3735,55.4935968873241,12.9403251232,2085,25,0.556952976190476,16.9967,"Malmö",2.83826604550598
"11262",3736,3736,55.4935968873241,12.9403251232,2085,26,0.470212053571429,21.0013857142857,"Malmö",2.89410545480978
"11263",3737,3737,55.4935968873241,12.9403251232,2085,27,0.396162351190476,22.6807857142857,"Malmö",2.93031273127089
"11264",3738,3738,55.4935968873241,12.9403251232,2085,28,0.334764583333333,21.4019,"Malmö",3.00530291678467
"11265",3739,3739,55.4935968873241,12.9403251232,2085,29,0.28967931547619,22.4332714285714,"Malmö",3.19329546100012
"11266",3740,3740,55.4935968873241,12.9403251232,2085,30,0.375719196428571,19.1122714285714,"Malmö",3.24766823042154
"11267",3741,3741,55.4935968873241,12.9403251232,2085,31,0.299259375,23.1353142857143,"Malmö",3.3155877890043
"11268",3742,3742,55.4935968873241,12.9403251232,2085,32,0.248511904761905,21.5011571428571,"Malmö",3.3553702920332
"11269",3743,3743,55.4935968873241,12.9403251232,2085,33,0.217830208333333,18.9914285714286,"Malmö",3.4011939045914
"11270",3744,3744,55.4935968873241,12.9403251232,2085,34,0.291257589285714,18.1274285714286,"Malmö",3.42059519901669
"11271",3745,3745,55.4935968873241,12.9403251232,2085,35,0.308347023809524,17.1772285714286,"Malmö",3.48588536014094
"11272",3746,3746,55.4935968873241,12.9403251232,2085,36,0.350642113095238,15.5209285714286,"Malmö",3.39533981796093
"11273",3747,3747,55.4935968873241,12.9403251232,2085,37,0.427764583333333,16.0064857142857,"Malmö",3.33241026413466
"11274",3748,3748,55.4935968873241,12.9403251232,2085,38,0.363641666666667,15.0516285714286,"Malmö",3.30537759142475
"11275",3749,3749,55.4935968873241,12.9403251232,2085,39,0.433592857142857,16.5405285714286,"Malmö",3.25073864928551
"11276",3750,3750,55.4935968873241,12.9403251232,2085,40,0.592701785714286,12.7374857142857,"Malmö",3.20175173023415
"11277",3751,3751,55.4935968873241,12.9403251232,2085,41,0.615327380952381,15.0927571428571,"Malmö",3.14129980334535
"11278",3752,3752,55.4935968873241,12.9403251232,2085,42,0.720034226190476,12.0291285714286,"Malmö",3.03303097032202
"11279",3753,3753,55.4935968873241,12.9403251232,2085,43,0.726497470238095,11.976,"Malmö",2.83915951049321
"11280",3754,3754,55.4935968873241,12.9403251232,2085,44,0.702240029761905,10.7995857142857,"Malmö",2.66793553438821
"11281",3755,3755,55.4935968873241,12.9403251232,2085,45,0.70501681547619,10.5553285714286,"Malmö",2.50066321000107
"11282",3756,3756,55.4935968873241,12.9403251232,2085,46,0.791600148809524,6.3408,"Malmö",2.32140341897498
"11283",3757,3757,55.4935968873241,12.9403251232,2085,47,0.79281875,6.0203,"Malmö",2.15870498721336
"11284",3758,3758,55.4935968873241,12.9403251232,2085,48,0.830528720238095,3.10958571428571,"Malmö",2.00729466597293
"11285",3759,3759,55.4935968873241,12.9403251232,2085,49,0.932029166666667,2.71568571428571,"Malmö",1.87710266587072
"11286",3760,3760,55.4935968873241,12.9403251232,2085,50,0.907338839285714,2.7157,"Malmö",1.75045982355089
"11287",3761,3761,55.4935968873241,12.9403251232,2085,51,0.877494642857143,-0.7987,"Malmö",1.62160925563806
"11288",3762,3762,55.4935968873241,12.9403251232,2085,52,0.882178273809524,0.253714285714286,"Malmö",1.50197898098545
"11289",3763,3763,55.4935968873241,12.9403251232,2085,53,0.883968367346939,0.4041,"Malmö",1.43761390358952
"11290",8322,8322,62.6302820672555,18.0285446075415,2086,1,0.718458571428571,-1.07178571428571,"Härnösand",1.00912735316566
"11291",8323,8323,62.6302820672555,18.0285446075415,2086,2,0.727129576719577,-2.04807142857143,"Härnösand",1.03682271485194
"11292",8324,8324,62.6302820672555,18.0285446075415,2086,3,0.741557195767196,-2.04805714285714,"Härnösand",1.0011331903838
"11293",8325,8325,62.6302820672555,18.0285446075415,2086,4,0.807186296296296,-0.163614285714286,"Härnösand",0.938878477564415
"11294",8326,8326,62.6302820672555,18.0285446075415,2086,5,0.837700846560847,-3.40514285714286,"Härnösand",0.871603339675731
"11295",8327,8327,62.6302820672555,18.0285446075415,2086,6,0.836792116402116,-0.924971428571429,"Härnösand",0.81916229114962
"11296",8328,8328,62.6302820672555,18.0285446075415,2086,7,0.851542222222222,-1.79348571428571,"Härnösand",0.789340078030504
"11297",8329,8329,62.6302820672555,18.0285446075415,2086,8,0.858470158730159,-4.89532857142857,"Härnösand",0.783654255580871
"11298",8330,8330,62.6302820672555,18.0285446075415,2086,9,0.816813650793651,-2.71491428571429,"Härnösand",0.781323617709511
"11299",8331,8331,62.6302820672555,18.0285446075415,2086,10,0.828905661375661,-3.39971428571429,"Härnösand",0.801901536855293
"11300",8332,8332,62.6302820672555,18.0285446075415,2086,11,0.811543703703704,-3.73671428571429,"Härnösand",0.81242718718048
"11301",8333,8333,62.6302820672555,18.0285446075415,2086,12,0.819001851851852,0.795957142857143,"Härnösand",0.78048901062128
"11302",8334,8334,62.6302820672555,18.0285446075415,2086,13,0.831859047619048,1.2508,"Härnösand",0.760738681655253
"11303",8335,8335,62.6302820672555,18.0285446075415,2086,14,0.866834497354497,1.44684285714286,"Härnösand",0.818166257282037
"11304",8336,8336,62.6302820672555,18.0285446075415,2086,15,0.916792962962963,4.72147142857143,"Härnösand",0.986988022470601
"11305",8337,8337,62.6302820672555,18.0285446075415,2086,16,0.916746560846561,7.3703,"Härnösand",1.2333000950698
"11306",8338,8338,62.6302820672555,18.0285446075415,2086,17,0.869299735449735,4.53228571428571,"Härnösand",1.48075478281244
"11307",8339,8339,62.6302820672555,18.0285446075415,2086,18,0.778516666666667,7.5153,"Härnösand",1.70762734499586
"11308",8340,8340,62.6302820672555,18.0285446075415,2086,19,0.701912698412698,6.71102857142857,"Härnösand",1.82736381590484
"11309",8341,8341,62.6302820672555,18.0285446075415,2086,20,0.690758042328042,8.55474285714286,"Härnösand",1.91354028837596
"11310",8342,8342,62.6302820672555,18.0285446075415,2086,21,0.728498518518519,14.0004714285714,"Härnösand",2.1427163179158
"11311",8343,8343,62.6302820672555,18.0285446075415,2086,22,0.67663380952381,13.4373285714286,"Härnösand",2.25544993956989
